0000.00-0000,J GRADE 190 PROOF INDUSTRIAL ETHANOL  J GRADE 190 PROOF INDUSTRIAL ETHANOL 
8483.40-9020,DUAL RELAY VALVE  R14  P3454402290  14010290
8483.40-9020,4CIRCUIT VALVE  P3454404050  1099189
8483.40-9020,PARKING VALVE  PP1  P3454402322  5050120
8483.40-9020,  PV404(Look Out Valve)
8483.40-9020,   PLV4 Series
8483.40-9020,  Slow Start valve
8483.40-9020,   SSV45DZ04
8483.40-9020,  PSH404(Shutoff Valve)
8483.40-9020,   PSH4 Series
8483.40-9090,Check Valve(  SUCTION VALVE) 
8483.40-9090,(TYPE)6G50MEB
8483.40-9090,Check valves Velve Core
8483.40-9090,  PCV40403(CHECK Valve)
8483.50-9000,   PCV4 Series
8483.50-9000,Relief valve  Crankcase Explosion Relief Valve  HWG122  R.KOREA
8483.50-9000,RELIEF DEVICE
8483.50-9000,Canister vent solenoid airfilter hmc lm 7660480AA
8483.50-9000,KH LUMBAR ECU R.KOREA
"8483.50-9000,7312.10-2011",Pressure Regulator VFS D20 NH GERMANY
8483.60-9000,Other automatically controlled Valve metal seated ball valve(4inch 300)  R.KOREA
8483.60-9000,Other valves
8483.90-9000,Other automatically controlled valves  Air valve
8483.90-9000,Other automatically controlled Valve CONTROL Glove Valve
8483.90-9000,Other automatically controlled Valve Ball valve
8483.90-9000,Other automatically controlled valve  SELF CONTROL VALVE  HICV045CBI4131Y143  JAPAN
8483.90-9000,HOUSING ASMENG COOL THERMOSTAT  CD330003  SIZE226.7MMX138MM  KOREA
8483.90-9000,Gauge Protector  S005.50 Series  Material 316Ti
8483.90-9000,Other valves 
8483.90-9000,Other valves Aerosol valve THAILND
8483.90-9000,Other valve Butterfly Valve R.KOREA
8483.90-9000,Other valve Gate Valve PR.CHNA
8483.90-9000,SHOWER MIXER FAUCET
8483.90-9000,CERAMIC DISC CARTRIDGE(SW5)
8483.90-9000,Other valves  NEEDLE VALVE  NP310A2ACB252  JAPAN
8483.90-9000,Other valves  AIR OPERATIVE VALVE  NC369S4CB  JAPAN
8483.90-9000,Other valves  NEEDLE VALVE(NV60VS04S)  R.KOREA
8483.90-9000,Other valves BRASS FITTING VALVES(SW5)
8483.90-9000,336J VALVE ASSY KNIFE GATE VALVE
8483.90-9000,541T VALVE ASSY BUTTERFLY VALVE
8483-40-9010,Other valves A3018 Black Gun Valve
8484.10-1000,Other valves 
8484.10-1000,Part of valve  MAIN SPOOL  R.KOREA
8484.10-1000,Part of valve  ORIFICE  R.KOREA
8484.20-0000,Explosive valve squib initiation  297890012VALVE  KITSKTA2012404002  USA
8484.90-0000,VALVE HOUSING
8486.20-7000,VALVE HOUSING
8486.30-9090,VALVE HOUSING
8486.30-9090,Part of valve Lever Assy(2.0TGDI) JAPAN
8486.30-9090,Part of valve Lever Assy(2.4GDI) JAPAN
8486.30-9090,CHARGE VALVE STEM  M300  3F377AWRAA
8486.40-2010,CHARGE VALVE CORE  M300  3F377AWRAA1
8486.40-3010,Part of VALVE BAFFLE
8486.90-2010,Part of VALVE RIBBON
8486.90-2010,Part of VALVE FLAPPER
8486.90-2010,Part of VALVE End Plate
8486.90-2010,Part of VALVE ATV Housing
8486.90-2010,Part of VALVE  FLOAT
8486.90-2010,Parts for valves  sleeve
8486.90-2010,Part of VALVE Velve Stem
8486.90-2010,GATE
8486.90-3020, 68 * 48 * 28
8486.90-4010,HOUSING
8486.90-4010, 57 * 36* 38
8486.90-4010,Parts for valves  Brown Cup
8486.90-4010,Parts for valves  Element Cup
8487.90-1000,TRAVERSE  X2721001241A  SIZE46.6MMX31.0MMX8.3MM  CHINA
8487.90-9010,Part of Other valves BRASS BODY
8487.90-9010,Part of other valve  SHOWERHEAD FOR WATER BASIN
8487.90-9010,Ball bearing  X/Y/ZAXIS LM GUIDE  R.KOREA
8487.90-9010,TAPER ROLLER BEARING  4573726300  R.KOREA
8487.90-9010,NEEDLE BEARING  K3V63  R.KOREA
8487.90-9010,Roller assy
8487.90-9010,Other cylindrical roller bearing  roller bearing
8487.90-9010,Balls BALLS BALLS FOR SOLENOID VALVE(9302930008)
8487.90-9090,Steel ball  1.5 inch
8487.90-9090,Parts of bearings retainer of thrust 51104 R.KOREA
8487.90-9090,Parts of bearings retainer of thrust 
8487.90-9090,Parts of bearings retainer of thrust 
8501.10-1000,WHEEL BEARING TAPER CAGE  RTCAGE  515058RA
8501.10-1000,PLASTIC BEARING SPACER  SA25033038SP
8501.10-1000,WHEEL BEARING RETAINER  MDRRRETAINER
8501.10-1000,AID Shaft  039986108
8501.10-1000,VALUE!
8501.10-2000,VALUE!
8501.31-1010,Transmission shaft for vehicle of Chapter 87  PIVOT SHAFT R.KOREA
8501.51-0000,INPUT SHAFT  332317(M24 SUPERCHARGER)   25   106.95
8501.51-0000,  SHAFT BARMNL RECL(88197LM500)
8501.52-0000,DRIVE SHAFT  R.KOREA
8502.13-1010,Bearing housings  FLANGE DOUBLE TAPER ROLLER BEARING  R.KOREA
8503.00-1000, BUSH(ING)
8503.00-1000,Plain shaft bearing Excavator Arm Bushing YN12B02050P1
8503.00-1000,Plain shaft bearings  BUSH  KR
8503.00-1000,Bearing housing (cover)  VIETNAM
8503.00-1000,BEARING SURROUNDING 3.0  OD2
8503.00-1000,Gear
8503.00-2090,VALUE!
"8504.33-2000,8516.80-0000",VALUE!
8504.40-1090,   RACKTEMP
8504.40-1090,                   CONTROL ASSY
8504.40-2099,VALUE!
8504.40-3010,Gear Boxes 13090200015C GERMANY
8504.40-9011,Gear Boxes 13090200016A GERMANY
8504.40-9099,Gear Box Transmission
8504.40-9099,Gear Box Transmission
8504.40-9099,Gear Box Transmission
8504.40-9099,Gear Box Transmission
8504.40-9099,Gear Box Transmission
8504.40-9099,Gear Box Transmission
8504.40-9099,Gear Box Transmission
8504.50-1090,Gear Box Transmission
8504.50-2010,Gear Box  Transmission
8504.50-2010,Gear Box  Transmission
8504.50-2090,Gear Box Transmission
8504.50-2090,Gear Box Transmission
8504.50-2090,Gear Box Transmission
8504.50-2090,Gear Box Transmission
8504.90-9000,Gear Box Transmission
8504.90-9000,Gear Box Transmission
8504.90-9000,Gear Box Transmission
8504.90-9000,Gear Box Transmission
8504.90-9000,BALL SCREW  TAIWAN
8504.90-9000,Gearing GEAR BOXE
8504.90-9000,Gearing GEAR BOXE
8505.11-9000,BALLSCREW
8505.11-9000,Tensioner & Idler Pully ETD6006
8505.11-9000,ETP6A01(TIMING
"8505.11-9000,7326.90-9000",PULLEY(DM RENG)
8505.19-1000,  TENSIONER ASSYINTEGRATED BRKT
8505.90-2000,  252802G115
8505.90-9000,  IDLER ASSYDRIVE BELT 
8505.90-9000,  252862B010
8505.90-9000,Pulleys SHEAVE JAPAN
8507.60-0000,Stainless Steel Wire Rope WIRE ROPE  JAPAN
8507.60-0000, (Shaft Couplings)  k3v63  
8507.80-3000,ONEWAY CLUTCH XG90567000 JAPAN
8507.80-3000,Balance weight for crankshaft(7RTFLEX82T)
8507.80-3000,STOPPER SEGMENTAFT(REAR SIDE)  R.KOREA
8507.80-3000,SUPPORT R.KOREA
8507.80-3000,Part of plain shaft bearing  SPRAY PIPE AFT(K98MCC)  R.KOREA
8507.80-9000,Part of reduction gear CARRIER NO.1
8507.90-9000,Drive sprocket CSTJS
8507.90-9000,Axial Vibration Damper  5S50MCC  R.KOREA
8507.90-9000,Parts of automatic transmissions HOUSING BALANCE CHAMBER 4855623000 R.KOREA
8507.90-9000,Clutch Carrier 03998663
8507.90-9000,COVER  P473
8507.90-9000,DISK  GMT360
8507.90-9000,HOUSING  HINO186
8507.90-9000,Toothed wheel Forged Ring PR.CHNA
8507.90-9000,Shaft  P473
8507.90-9000,Shaft  HINO186
8507.90-9000,Part of gear Forged Ring PR.CHNA
8507.90-9000,Part of gear Forged Ring PR.CHNA
8509.40-0000,Part of gear Forged ring PR.CHINA
8509.80-9000,Worm Wheel  R.KOREA
8509.80-9000,Gasket GASKET THERMO CASE
8511.90-9000,Gasket  GASKET INTAKE MANIFOLD
8511.90-9000,SEPARATE PLATE OUTER  462873B011()
8512.20-1090,Mechanical Seal
8512.20-2010,Shoe Seal & Secondary Rollerseal T411
8512.20-2010,Plasma Ashing System NA1300N
8512.20-2010,Amoled flexible display cell cutting M/C JAPAN
8512.90-0000,EDGE EXPOSURE SYSTEM  HRCVTFTTE  
8512.90-0000,EDGE EXPOSURE SYSTEM  HRCVTFTE3  
8512.90-0000,Screen Printer  CSG(cell seal glass) screen printer  LZ14  JAPAN
8512.90-0000,Semiconductor Assembly Equipment for Die Bonding Esec 2100xP Plus MALAYA
8512.90-0000,KAWASAKI FI ROBOT 
8512.90-0000,PELLICLE FRAME BP9A54 9BP 196*196*3.20 R.KOREA
8512.90-0000,Retainer ring for CMP(Chemical Mechanical Planariztion) Retainer Ring Q310072500 (Set050200801R02) R.KOREA
8512.90-0000,Chamber Maintenance Wafer  019040214
8512.90-0000,Parts of Apparatus for rapid heating of semiconductor wafers  Max emissometer calibration wafer high low  019014999 & 019015066  US
8513.10-2010,Semiconductor manufacturing part  PB4060  R.KOREA
8513.10-2010,Bonded Door SealMonoVAT
8514.10-1000,Parts of Semiconductor manufacturing Machine  Inline mixer
8514.10-3000,Part of Dry plasma etching equipment CATHODE 839443215502 R.KOREA
8514.10-3000,Aluminum Vacuum Plate
8514.10-3000,RAIL FOR AMHS JAPAN
8514.10-3000,Parts of Encapsulation equipment for assembly of semiconductors  Pot
8514.10-3000,Parts of Encapsulation equipment for assembly of semiconductors  Plunger
8514.20-9000,Parts of machine for transport
8514.20-9000,SHAFT SEAL  X03120100  SIZEDIA 67.5MM*6.4MM  GERMANY
8515.19-0000,Floating seal  Oil seal rings
8515.31-1090,FIAT MASERATI ENCODER SEAL XAB3009ES(IJ0103511)
8515.80-3000,F/M OPEN SEAL 513089OS(IJ01008)
8515.80-9000,FIAT MASERATI ENCODER SEAL XAB3009ES(IJ0103510)
8516.29-0000,RT(BOOS) P/SEAL DFT30073PS(IJ010362)
8516.29-0000,HI/PACK SEAL 513115PS(IJ01001)
8516.29-0000,HI/PACK SEAL HMC TQ DFE21009PS(IJ01016)
8516.32-0000,HI/PACK SEAL HMC TQ DFE21009PS(IJ01032)
8516.80-0000,Pressure Compensation Element  Vent
8516.80-0000,Machinery parts GAS SPRING(PX4200) R.KOREA
8516.80-0000,Machinery parts GAS SPRING(PC20015) R.KOREA
8516.80-0000,Machinery parts GAS SPRING(K1380) R.KOREA
8517.62-3320,Mirror Actuator 
8517.62-3430,DAMPER ACTUATOR(MODE
8517.62-3900,DC motor of an output not exceeding 37.5W  LINEAR ACTUATOR
8517.62-3900, Voice Coil Motor 5M Slim 1/4 SG8546
8517.62-4090,PLASTIC TOYS PARTS
8517.62-4090, SRA(Solenoid Resonant Actuator)  SP1X200680B1
8517.62-4090,Other DC motors Of an output not exceeding 100 W  Canopy         Actuator( ) 
8517.62-5000,Electric motor GEARED MOTOR
8517.62-6090,Electric motor GEARED MOTOR
8517.62-6090,Other AC Motors
8517.62-6090,Generating set
8517.62-6090,   FINISHED ROTOR  410518
"8517.62-6090,8302.49-9000",   FINISHED ROTOR  410498
8517.62-9000,   ROTOR  410516
8517.62-9000,Motor Socket  E101041490  
8517.62-9000,Lamination Pack410372   29.30.7 / 28t
8517.70-1022,VALUE!
8517.70-1022,LFMCSTACK Insulation Plate 356474W000
8517.70-1022,() ELECTRICAL HEAT TREATMENT EQUIPMENT
8517.70-1022,visDIM 110 Power Supply Unit (KKPS01
8517.70-1022,Rectifier Asembly MELROE
8517.70-1022,Other inverters  Platinum pro30A opto(Hobby wing)  PR.CHNA
8517.70-1022,###############################################################################################################################################################################################################################################################
8517.70-1022,           Faster Charger(1500(L)  36(T))
8517.70-1022,POWER SET  B10212  30725
8517.70-1022,visDIM 110V subcontroller(KKDM04)
8517.70-1022,EBVW020A0B41Z (DC/DC Power module  V8500
8517.70-1022,PVX012A0X3SRZ (DC/DC Power module)  V8500
8517.70-1022,EBVW020A0B941Z (DC/DC Power module)  V8500
8517.70-1022,THICK FILM HYBRID IC (  SI2865 SANKEN)
8517.70-1022,Regulator assembly Kappa R.KOREA
8517.70-1022, GENIUS HWI ( GENIUS HWI 400440V)
8517.70-1022,Line Reactor(KBA225AAM 120  63)
8517.70-1029,AD01152 FP0238A0 SIZE  15.85 X 10.80 X .550T KR
8517.70-1029,VALUE!
8517.70-1029,Amorphous Choke Coil ALG300045
8517.70-1029,Common Mode Choke Coil DNCH26984
8517.70-1029,Filter
8517.70-1029,LINE FILTER  AH2900016B  TR16  
8517.70-1029,Part of static converters Led case
8517.70-1029,Parts of electrical transformers INSULATION WOOD STATIC RING
8517.70-1029,CHIP COVER(N5152548681C)
8517.70-1029,Brush holder Asembly NU
8517.70-1029,OPTOCOUPLER
8517.70-1029, ACPLW343
8517.70-1029,OPTOCOUPLER
8517.70-1029, HCPL0531
8517.70-1029,OPTOCOUPLER
8517.70-1029, HCPL0314
8517.70-1029,Permanent magnets  NDMAGNET
8517.70-1029,Magnet(OD5*3/CMRR 5*T3.3/RAREEARTH METALS)
8517.70-1029,Magnet / Cup Assembly  C1045  V300  
8517.70-1029, Permanent magnets
8517.70-1029, Other articles of iron or steel  SHIELDMAGNET
8517.70-1029,Magnetic of iron oxide  ND  35SH  PR.CHNA
8517.70-1029,VALUE!
8517.70-1029,Primary Separator plate 5405166001  U.S.A.
8517.70-1029,FLUX RING  U.S.A
8517.70-1029,Other parts of Electromagnets  COVER 
8517.70-1029,   Any Charge Plus  Lithiumion Electric Accumulators
8517.70-1029,VALUE!
8517.70-1029,PORTABLE SECONDARY BATTERY ( KET521P)
8517.70-1029,PORTABLE SECONDARY BATTERY ( KET1231P)
8517.70-1029,PORTABLE SECONDARY BATTERY ( KET6432P)
8517.70-1029,PORTABLE SECONDARY BATTERY ( KET6435P)
8517.70-1029,PORTABLE SECONDARY BATTERY ( KET6436P)
8517.70-1029,VALUE!
8517.70-1029,POWER AND SENSING BOARD
8517.70-1029,BAFFLE ASSYCTR(PS EV BATTERY)  29000094A
8517.70-1029,10 CELL COVER LWR ASSY  21200029A
8517.70-1029,10 CELL REAR COVER  21200059A
8517.70-1029,10 CELL UPR COVER  21200030A
8517.70-1029,CARTRIDGE ASSY  21100109A
8517.70-1029,14 CELL COVER UPR ASSY  21200035A
8517.70-1029,HEATER TEMP SENSORASSY 14CELL LH  29000117A
8517.70-1029,HEATERASSY 10CELL LH  29000102A
8517.70-1029,Cooling fin R.KOREA
8517.70-1029,PARTITION ASSYTYPE A  21100061A
8517.70-1029,PARTITION ASSYTYPE E  21100069A
8517.70-1029,2ister   2ister001  3.5*4.9 in(*H)  
8517.70-1029, Electric Breast Pump (  First Class)
8517.70-1029,VALUE!
8517.70-1029,     PART OF IGNITION COIL
8517.70-1029,   SLIP RING (PICO3)
8517.70-1029,Magnet switch assy TM400B08305 R.KOREA
8517.70-1029,Wire assy  Bulb
8517.70-1029,     D.E.P.S(Door Edge Protection System) Fixed Part
8517.70-1029,     D.E.P.S Premium
8517.70-1029, LED MODULE
8517.70-1029,LED MODULE ASSY  SL 14MY RCL EU I/S MODULE ASSY
8517.70-1029,   RELHIGH
8517.70-1029,    GS UV
8517.70-1029,   RELHIGH
8517.70-1029,   GS UV
8517.70-1029,SL() H/l RR COVER LH
8517.70-1029,LCD BLU(Back Light Unit)
8517.70-1029,SHADE
8517.70-1029,BEZEL ASSY
8517.70-1029,BEZEL ASSY
8517.70-1029,BEZEL ASSY LH(DOM
8517.70-1029,Pars of electronical lighting for use on motor vehicles LAMPSPRINGBULB H7
8517.70-1029,FLASH LIGHT
8517.70-1029,FLASH LIGHT
8517.70-1029,Vacuum Oven  OV12
8517.70-1029, ELECTRIC CONVECTION OVEN WITH DIRECT STEAM EKF 664 UD
8517.70-1029, ELECTRIC CONVECTION OVEN WITH MULTIFUNCTION EKF 423 M
8517.70-1029, ELECTRIC CONVECTION OVEN WITH DIRECT STEAM EKF 464 UD
8517.70-1029, ELECTRIC CONVECTION OVEN WITH DIRECT STEAM EKF 423 UD
8517.70-1029, ELECTRIC CONVECTION OVEN EKF 423
8517.70-1029,MICROWAVE OVEN
8517.70-1029, RCS10TS
8517.70-1029,MICROWAVE OVEN
8517.70-1029, RFS12TS
8517.70-1029,GM Zeta ICS line
8517.70-1029,RING FRAME AUTOWELDING MACHINE
8517.70-1029,3
8517.70-1029, TruLaserCell 8030 with TruDisk Laser  
8517.70-1029,Hot Plate Welding Machine(DHW6060DS)
8517.70-1029,BLOWER & APTC ASSY
8517.70-1029,Ondol Heater OJ1785
8517.70-1029,  
8517.70-1029,     MAGIC BRUSH IRON & STRAIGHTENER
8517.70-1029,     BM24
8517.70-1029,     AC 220V 60 25W
8517.70-1029,   SHT
8517.70-1029,  SHT 0.25 OHM
8517.70-1029,Heating Jacket  H/Y B5 PH2 3 H/C  R.KOREA
8517.70-1029,Electric heating resistors  THOMAS SWAN CRIUS1 HEATER  R.KOREA
8517.70-1029,Electric heating resistors  BRASS HEATER R.KOREA
8517.70-1029,   OPTOCOUPLER
8517.70-1029,                 HFBR5911ALZ
8517.70-1029,PCB Assembly  EBR58030710
8517.70-1029,I/O Fieldbus Coupler
8517.70-1029,Communication Gateway
8517.70-1029,     Layer 4/7 network switch
8517.70-1029,     PASK series
8517.70-1029,     L2 
8517.70-1029,     TIFRONT SERIES
8517.70-1029,###############################################################################################################################################################################################################################################################
8517.70-1029,     WEBFRONTK SERIES
8517.70-1029,Remote Presence Rebotic System(VISIT OR 1 CART)  
8517.70-1029,BCT Bluetooth Head Set EZ7000 Vonia  Back NeckBand Type
8517.70-1029,3G Mobile Device for Vehicle
8517.70-1029, HEADPHONES PF560141BA
8517.70-1029,   (BLUE TOOTH)
8517.70-1029,                 VOYAGER LEGEND CS
8517.70-1029,TMS KIT
8517.70-1029,Wireless Microphone Receiver
8517.70-1029,   MW1RXF6
8517.70-1029,SRX Receiver
8517.70-3060,VALUE!
8517.70-3060,MAIN WINDOW GTS5301 GH6401193B 5.7g
8517.70-3060,ASSY CASE FRONT GTC3322I
8518.10-9000,ASSY CASEFOLDER UPPER SCHW889
8518.10-9000,   ASSY CASEBAR REAR
8518.21-0000,                 GTB2710
8518.21-0000,   ASSY CASEBAR FRONT
8518.22-0000,                 GTB2710
8518.22-0000,   ASSY CASETOP DUMMY
8518.22-0000,                 GTB2710
8518.29-9000,   PMO CASEBOT DUMMY
8518.30-9000,                 GTB2710
8518.40-0000,   ASSY DECOSIDE L
8518.40-0000,                 GTB2710
8518.40-0000,ASSY CASEUPPER
8518.40-0000, SHVE400S
8518.50-0000,ASSY CASELOWER
8518.90-9000, SHVE400S
8518.90-9000,ASSY CASEBATT
8518.90-9000, GTB2710
8518.90-9000,ASSY DECOSIDE R
8518.90-9000, GTB2710
8519.81-2900,   ASSY COVERBATT
8519.81-2900,                 SMG870A
8521.90-1000,   ASSY CASEREAR
8523.49-1011,                 SMG530AZ
8523.51-2990,   ASSY CASEREAR
8523.52-1000,                 SMG870A
8525.50-2000,   ASSY CASEREAR
8525.80-1010,                 SMG900A
8525.80-1020,   ASSY DECOREAR
8525.80-1020,                 SMG870A
8525.80-1020,TOUCH SCREEN PANEL(GH5913154A/TC003003A/3)
8525.80-1020,LCD Module for smart phone(ACX455AKM7  4.96)
8525.80-1020,AMOLED DISPLAY MODULE OCTA(On Cell TSP Amoled) MODULE AMS309PW010
8525.80-1020, COVER SHIELD CAN (  GTS7390)
8525.80-1020, ASSY SMD SHIELD CAN (  GTI9506)
8525.80-1090,BATT PLATE SMN9005 (GALAXY NOTE 3)
8525.80-1090, SMT211 Main
8525.80-1090,Touch Window(Touch Window Module)  TSMC(G1F)  
8525.80-2090,Touch Window(Touch Window Module)  TSMC(GFF)  
8525.80-3000,Touch Window(Touch Window Module)  TSMC(G2)  
8525.80-3000,TSP LCD MODULE FOR MOBILES  GH5913360A  KBGTI9295KTL
8525.80-3000,TSP LCD MODULE FOR MOBILES   GH5913077A  KBSGHT599VKTL
8525.80-3000,LCD BLU(Back Light Unit)
8525.80-3000,Window Touch Panel MELIW00G0500 165.1285.520.55 MELIUS GLASS (WHITE) CHINA
8526.91-2010,Window Touch Panel MAIN WINDOW GLASS() P769 CANADA
8526.92-0000,Window Touch Panel MAIN WINDOW GLASS() P769 CANADA
8527.99-0000,Window Touch Panel MOBILE PHONE COVER GLASS GL34 PR.CHNA
8528.51-1000,Window Touch Panel MOBILE PHONE COVER GLASS GV07 PR.CHNA
8528.59-1090,Window Touch Panel MOBILE PHONE COVER GLASS GL44 PR.CHNA
8528.59-1090,TOUCH WINDOW GLASS for SMART PHONE
8528.61-0000,TOUCH WINDOW GLASS for SMART PHONE
8528.71-2020,VALUE!
8528.71-2020,MAIN ANTENNA  SMT111 21087131  T6.85*W62.37*L13.59mm  
8529.10-9100, WINDOW GLASS
8529.10-9100,      GTS7500(SIZE  108.09*58.27*0.7mm)
8529.10-9100,TSP Window (   BLUES0864CA  70)
8529.10-9100,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.10-9100,  GH5908938A
8529.10-9210,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.10-9210, GH5909423A
8529.10-9290,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9100,  GH5909820A
8529.90-9100,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9100,  GH5909940A
8529.90-9100,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9100,  GH5909940C
8529.90-9500,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9500, GH5910911A
8529.90-9500,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9500,  GH5911438A
8529.90-9642,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9642,   GH5911779A
8529.90-9642,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9649,  GH5911853A
8529.90-9649,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9649,  GH5911862A
8529.90-9649,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9649,  GH5911862B
8529.90-9910,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9920,  GH5911906B
"8529.90-9920,8529.90-9990",TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
"8529.90-9920,8529.90-9990",  GH5911958A
"8529.90-9920,8529.90-9990",TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8529.90-9990,  GH5911958B
8530.10-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8530.80-0000, GH5911958C
8531.10-2000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8531.10-3000,  GH5912008A
8531.20-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8531.20-1090,  GH5912013A
8531.20-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8531.20-1090,  GH5912063A
8531.20-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8531.20-1090,  GH5912063B
8531.20-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8531.20-1090,  GH5912064A
8531.20-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8531.20-1090,  GH5912064B
8531.20-1090,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8532.21-0000,  GH5912065B
8532.21-0000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8532.22-0000,  GH5912092B
8532.24-0000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8533.10-0000,  GH5912065A
8533.21-9000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8533.40-3000,  GH5908350B
8533.40-3000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8533.40-9000,  GH5908350A
8534.00-2000,TOUCH SCREEN FPCB ASSY FOR MOBILE PHONE
8534.00-2000,   GH5910422A
8534.00-2000,VALUE!
8534.00-2000,VALUE!
8534.00-2000,VALUE!
8534.00-2000,VALUE!
8534.00-2000,VALUE!
8534.00-2000,VALUE!
8534.00-2000,VALUE!
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000222 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000124 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000114 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000297 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000295 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000291 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000207 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000227 
8534.00-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000262 
8536.10-9000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000191 
8536.20-0000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000223 
8536.30-0000,WINDOW GLASS FOR TOUCH SCREEN MOBILE PHONE  M0704000147 
8536.30-0000,Window Glass A403000170A 42
8536.30-0000,Window Glass
8536.41-0000,LCD BLU(Back Light Unit) LJ9605973A KOREA
8536.49-0000,Window Glass A402000008G 25
8536.50-2000,ASSY FPCMAIN for MOBILE (AMS***)
8536.50-2000,MAIN WINDOW (USE MOBILE)  KBGTI8530KTL(GAVINI)  MU61S00363  KBGTI8530KTL 59.55MM X 119.24MM GLASS  CN
8536.50-2000,MAIN WINDOW (USE MOBILE)  MU61S00241 
8536.50-2000,MAIN WINDOW (USE MOBILE)  MU61S00305 
8536.50-2000,MAIN WINDOW (USE MOBILE)  MU61S00188 
8536.50-3000,MAIN WINDOW (USE MOBILE)  MU61S00228 
8536.50-4000,MAIN WINDOW (USE MOBILE)  MU61S00237
8536.50-9010,   SMART PHONE MODULE
8536.50-9090,                 SS111535CF98TL
8536.50-9090,                 58.97  43.62  4.85T
8536.50-9090,MAIN WINDOW(USE MOBILE)
8536.50-9090, MU61S00355
8536.50-9090,MAIN WINDOW(USE MOBILE)
8536.69-1000, MU61S00309
8536.69-1000,MAIN WINDOW(USE MOBILE)
8536.69-1000, MU61S00273
8536.69-1000,MAIN WINDOW(USE MOBILE)
8536.69-1000, MU61S00267
8536.69-1000,MAIN WINDOW(MU61S00465)  
8536.69-1000,MAIN WINDOW(USE MOBILE)
8536.69-1000, MU61S00257
8536.69-1000,   MAIN WINDOW (USE  MOBILE)
8536.69-1000,                 MU61S00187
8536.69-1000,                 55.16  112.52
8536.69-1000,   MAIN WINDOW (USE  MOBILE)
8536.69-1000,                 MU61S00202
8536.69-1000,                 49.52  105.53
8536.69-1000,   MAIN WINDOW (USE  MOBILE)
8536.69-1000,                 MU61S00268
8536.69-1000,                 61.2  120
8536.69-1000,   MAIN WINDOW (USE  MOBILE)
8536.69-1000,                 MU61S00279
8536.69-1000,                 58.41  118.76
8536.69-1000,MAIN ANTENNA
8536.69-1000, SMG310H 21087251(3.55*53.38*12.23mm)
8536.69-1000,WINDOW GLASS
8536.69-1000,MAIN ANTENNA  SMT537A 21087611  T4.15*W84.5*L38.72MM  
8536.69-1090,MAIN ANTENNA  SMT537R4 21088111  T4.15*W84.5*L38.72MM  
8536.69-9000,WIFI Antenna(GT18160 21083781)  
8536.69-9000, GPS Antenna(SMG110B 21087761)
8536.69-9000,   MAIN ANTENNA
8536.69-9000,                 SMG110B 21087751
8536.69-9000,                 T3.89*W52.67*L13.57mm
